"('date',_'')","('close',_'005930.ks')","('high',_'005930.ks')","('low',_'005930.ks')","('open',_'005930.ks')","('volume',_'005930.ks')"
2014-08-22,19201.70703125,19201.70703125,19016.927172088013,19170.910388056334,8407650
2014-08-25,18909.134765625,18955.329720264148,18801.34653813365,18955.329720264148,11577200
2014-08-26,18816.748046875,19016.926217586435,18801.349726051045,19016.926217586435,10719450
2014-08-27,18939.93359375,19047.72183371443,18816.74703379065,18832.14535378557,12171000
2014-08-28,19124.720703125,19371.093916691825,19032.33074803744,19371.093916691825,10311850
2014-08-29,19001.53125,19063.124544165315,18909.141308752027,19063.124544165315,14558250
2014-09-01,18878.33984375,19047.721359476956,18847.543204526915,19032.323039865416,5664050
2014-09-02,18385.591796875,18862.939657597886,18385.591796875,18801.346385246543,15899600
2014-09-03,18308.60546875,18477.987016400337,18170.020566126997,18477.987016400337,21238750
2014-09-04,18631.96484375,18724.354752066116,18508.778299328515,18631.96484375,12099950
2014-09-05,18493.384765625,18724.35959616986,18400.994833407058,18708.961274133533,10770400
2014-09-11,18354.798828125,18585.773645593017,18354.798828125,18477.985397441276,23309200
2014-09-12,18493.384765625,18601.17301987927,18477.986443588678,18477.986443588678,10872350
2014-09-15,18477.982421875,18601.168971354167,18416.389147135418,18585.77065266927,7161500
2014-09-16,18570.373046875,18708.957920359142,18493.381450494922,18601.16968542703,7092400
2014-09-17,18878.33984375,18878.33984375,18585.77177113071,18585.77177113071,7545750
2014-09-18,18631.96484375,18939.93120480372,18539.574935433884,18939.93120480372,9476750
2014-09-19,18631.96484375,18832.142978434917,18570.371571539257,18832.142978434917,13435050
2014-09-22,18293.201171875,18539.574251630893,18170.014631997055,18539.574251630893,16022100
2014-09-23,17877.44921875,18247.008892522612,17877.44921875,18139.220654338933,19541400
2014-09-24,17708.072265625,17877.45382642663,17569.487352241846,17738.86891304348,15789200
2014-09-25,17800.453125,17954.43628352076,17661.868282331317,17892.843020112457,19414500
2014-09-26,18247.0078125,18247.0078125,17677.270015822785,17738.86329113924,12413550
2014-09-29,18400.994140625,18477.98574790795,18016.036104210252,18370.19749771182,9401000
2014-09-30,18231.607421875,18293.200690192145,17939.03939736856,18247.005738954285,12379300
2014-10-01,17800.453125,18216.207653006055,17800.453125,18077.622810337372,11929800
2014-10-02,17569.484375,17939.044081397897,17569.484375,17939.044081397897,12732750
2014-10-06,17723.46875,17800.460360556037,17523.2905625543,17631.078817332753,21252900
2014-10-07,17892.84375,18262.403345524956,17892.84375,17892.84375,10149150
2014-10-08,17400.099609375,17723.464292381082,17307.70969994469,17584.87942823562,14720550
2014-10-10,17015.146484375,17153.731387867647,16922.756548713234,16938.154871323528,21837450
2014-10-13,17061.341796875,17353.90993238098,16599.39210923398,16660.98540091945,11344750
2014-10-14,17353.900390625,17646.468365267305,17246.112189440995,17353.900390625,16572550
2014-10-15,17323.119140625,17631.085703125,17246.1275,17369.314125,14143600
2014-10-16,17169.125,17261.5149103139,16999.74349775785,17184.52331838565,15148300
2014-10-17,16768.76953125,17169.125828598484,16737.972892992424,17030.540956439392,16281750
2014-10-20,17030.541015625,17199.92252663031,16953.549419713494,17169.12588826571,9476750
2014-10-21,16676.380859375,16938.15230407433,16645.58421882214,16845.762382415745,11766050
2014-10-22,16999.744140625,16999.744140625,16784.167675073597,16891.955907849297,11127700
2014-10-23,16845.765625,17138.33376656764,16784.17233203839,17138.33376656764,8505900
2014-10-24,17122.931640625,17122.931640625,16814.96524421088,16984.346762238645,8378450
2014-10-27,16861.15625,17107.52930936073,16737.969720319634,16953.546147260273,8388600
2014-10-28,16799.564453125,16938.149311125115,16722.57286534716,16784.16613556943,6243850
2014-10-29,17400.099609375,17400.099609375,16784.166879839602,16938.150062223453,13726100
2014-10-30,18185.4140625,18216.21069935436,17169.125046306097,17384.701504286622,24566950
2014-10-31,19155.509765625,19247.89968410872,18247.008900535067,18447.187057249797,38623150
2014-11-03,19016.92578125,19278.69722925101,18724.35769230769,19247.900588309716,13475800
2014-11-04,18739.755859375,19124.713867989936,18554.976015239834,18770.552500064197,13000300
2014-11-05,18508.77734375,18862.938640677,18385.590805688436,18708.955468100045,10162150
2014-11-06,18539.580078125,18631.970012069145,18370.198532560735,18447.190144180855,8570150
2014-11-07,18570.373046875,18755.15287818719,18400.991534838828,18755.15287818719,6030200
2014-11-10,19525.0703125,19540.468632935725,18816.747572456625,18878.340854199527,19202900
2014-11-11,18955.330078125,19417.279633237715,18893.736804109973,19324.88972221517,12141400
2014-11-12,18939.93359375,19001.526873729676,18770.552073805895,18955.331913744918,9079600
2014-11-13,18477.982421875,18970.728619791666,18462.584103190104,18909.135345052084,11547150
2014-11-14,18385.591796875,18493.380023489844,18170.01534364531,18493.380023489844,10621750
2014-11-17,18554.9765625,18785.95137448133,18200.81518412863,18324.001750518673,9693950
2014-11-18,18785.955078125,18893.7433449667,18708.963458952356,18785.955078125,10754700
2014-11-19,18755.15234375,19063.118720494662,18662.7624307266,19063.118720494662,12502750
2014-11-20,18631.96484375,18785.94802427686,18570.371571539257,18570.371571539257,10024150
2014-11-21,18832.150390625,18878.345362965043,18739.76044594491,18770.557094171607,12336350
2014-11-24,18785.955078125,19217.108145491802,18631.971839779715,19201.709821657274,10284300
2014-11-25,18323.994140625,18847.536830357145,18323.994140625,18847.536830357145,17811050
2014-11-26,18493.384765625,18647.36798598824,18200.816646934847,18324.003223225438,12287900
2014-11-27,19463.4765625,20033.21440491495,19463.4765625,19602.06144308742,44377800
2014-11-28,19817.638671875,19956.223557692305,19617.460503472223,19940.825237045938,9844550
2014-12-01,19940.828125,19987.023093629345,19817.641541988418,19925.42980212355,12866850
2014-12-02,19940.828125,19940.828125,19494.276761583013,19940.828125,9222700
2014-12-03,19987.015625,20033.210576367488,19940.820673632512,20017.81225924499,9735500
2014-12-04,20017.818359375,20064.013324819713,19987.02171574519,20048.61500300481,8871350
2014-12-05,20048.611328125,20233.391156033984,20017.814690140167,20233.391156033984,5637800
2014-12-08,20310.3828125,20341.17945057809,20048.611388836238,20064.009707875284,7916550
2014-12-09,20772.337890625,20895.52447559535,20310.388196986194,20310.388196986194,13553100
2014-12-10,20279.587890625,20726.139180547645,20279.587890625,20726.139180547645,15977800
2014-12-11,20094.8046875,20310.38113625479,19925.42319204981,20279.584500718393,20490850
2014-12-12,19802.236328125,20079.40604344868,19617.456517909213,20064.007725930696,14397250
2014-12-15,19602.0546875,19709.842890809115,19401.87659564022,19709.842890809115,14337950
2014-12-16,19694.455078125,19848.438307821052,19525.073525459342,19555.870171398554,12894750
2014-12-17,19494.275390625,19756.046861115225,19294.097207308943,19694.453573941053,13088650
2014-12-18,19494.275390625,19694.453573941053,19278.6988855154,19494.275390625,11808250
2014-12-19,20448.96484375,20448.96484375,19817.63385083302,19925.42206913592,18356500
2014-12-22,20710.7421875,20741.53883015799,20294.987511617102,20710.7421875,17943850
2014-12-23,20618.35546875,20772.338706007282,20587.558821298546,20726.143734830097,10976350
2014-12-24,20679.947265625,20679.947265625,20618.35397518382,20618.35397518382,6257000
2014-12-26,20818.52734375,20864.722300873706,20679.942472378883,20679.942472378883,11488100
2014-12-29,20763.841796875,21045.067645139672,20763.841796875,21013.82032866582,9637450
2014-12-30,20732.6015625,20857.590871090808,20638.859581056895,20779.472553221553,10649100
2015-01-02,20779.466796875,20935.703389332706,20732.59581913769,20935.703389332706,8774950
2015-01-05,20826.34375,20873.214741185297,20513.87047543136,20873.214741185297,10139500
2015-01-06,20232.640625,20576.361160714285,20123.275,20545.113839285714,15235500
2015-01-07,20420.126953125,20482.621603325842,20029.535389369743,20217.019339972267,14322750
2015-01-08,20529.48828125,20920.07976300894,20466.993644168568,20920.07976300894,14477600
2015-01-09,20529.48828125,20654.47755541286,20529.48828125,20529.48828125,9312400
2015-01-12,20560.7421875,20607.613180328648,20326.387223356764,20513.871194671352,8325400
2015-01-13,20920.083984375,20935.707646797986,20310.761149878643,20529.492423800413,12293400
2015-01-14,21013.8203125,21170.05689474907,20857.583730250928,20920.078363150555,14332250
2015-01-15,20841.966796875,21076.32174586535,20763.848480544882,21013.827092801253,14103900
2015-01-16,20560.7421875,20841.968144471884,20513.871194671352,20841.968144471884,13568500
2015-01-19,20982.57421875,21076.316173561987,20623.23005863738,20763.84299085536,6672950
2015-01-20,21435.658203125,21435.658203125,21013.81944839878,21091.937736311043,13278050
2015-01-21,21795.009765625,21795.009765625,21248.181563620074,21357.54720402106,16612650
2015-01-22,21529.400390625,21857.49720354454,21529.400390625,21841.873545786468,17957700
2015-01-23,21654.392578125,21873.123816287876,21513.779639306005,21873.123816287876,12858750
2015-01-26,21701.26171875,21795.003670018898,21310.67025512959,21482.53049912257,10153500
2015-01-27,21873.125,21873.125,21466.90982142857,21482.53348214286,9957200
2015-01-28,21529.400390625,21716.88428372188,21466.905759592708,21654.389652689588,10831500
2015-01-29,21248.17578125,21795.003834443934,21201.30480526195,21373.16505055147,13702250
2015-01-30,21326.298828125,21513.78277386676,21248.180517399265,21248.180517399265,16110000
2015-02-02,21373.169921875,21513.782881887335,21185.685975191886,21326.29893520422,10521000
2015-02-03,21341.92578125,21560.657085010982,21232.560129369507,21560.657085010982,5654400
2015-02-04,21232.556640625,21576.277204343725,21232.556640625,21482.535232420436,9328900
2015-02-05,21216.92578125,21388.786004809463,21029.441901003316,21232.549437937225,6770400
2015-02-06,21435.658203125,21466.905518289906,20873.206530156705,21029.44310598123,8005050
2015-02-09,21795.009765625,21857.504417282707,21201.310574876792,21248.181563620074,8693500
2015-02-10,21529.400390625,21873.120861302614,21513.77673286693,21873.120861302614,6519350
2015-02-11,21170.064453125,21466.914065382844,21154.440789321958,21466.914065382844,9973800
2015-02-12,20998.197265625,21216.928487141926,20795.089702787853,20935.70263090588,10748200
2015-02-13,21263.796875,21263.796875,21013.81836655033,21248.173218221895,6522900
2015-02-16,21466.91015625,21466.91015625,21263.8025637964,21373.168190502183,6226500
2015-02-17,21513.77734375,21513.77734375,21310.669787127816,21466.906369144883,5745000
2015-02-23,21357.546875,21716.891116495975,21341.923212326263,21529.407164411117,15301800
2015-02-24,21357.546875,21701.267453822238,21310.675886978785,21638.772803127285,10863250
2015-02-25,21545.029296875,21638.77126625952,21451.287327490485,21560.65295843909,8374250
2015-02-26,21482.53515625,21560.65346590909,21373.169522727272,21545.029803977275,8179150
2015-02-27,21201.310546875,21498.16014185704,21201.310546875,21482.536478963248,13009400
2015-03-02,22232.474609375,22232.474609375,21357.549396356728,21482.538712502195,21805600
2015-03-03,22154.353515625,22451.203104339296,21966.869564858072,22419.955779211476,13748800
2015-03-04,22451.197265625,22498.068241127352,22029.358486103865,22044.982144604648,11603100
2015-03-05,22216.849609375,22544.946544534545,22138.731291479868,22482.451890218443,9615600
2015-03-06,22529.326171875,22638.691832903518,21966.874200871185,22091.86352776092,11733500
2015-03-09,22185.59765625,22498.070862676057,22185.59765625,22498.070862676057,7814600
2015-03-10,22201.220703125,22544.94122069625,22185.597043235397,22404.32828168983,10419850
2015-03-11,23029.275390625,23107.393692492795,22154.350409705734,22169.974070079294,21108650
2015-03-12,22607.443359375,23013.658651250433,22607.443359375,22810.55100531272,19153200
2015-03-13,22763.671875,23107.39238375086,22732.42455602265,22826.166512954704,9413100
2015-03-16,22966.779296875,23232.3815064307,22732.424406090562,22779.29538424745,8974550
2015-03-17,23388.62109375,23435.492077905812,22810.545622494992,22966.782236347695,13661150
2015-03-18,23482.365234375,23529.236222866766,23216.76296625499,23372.99959456088,12464350
2015-03-19,22966.779296875,23591.72567230017,22966.779296875,23591.72567230017,13225800
2015-03-20,22873.03515625,23123.013682547815,22810.540524675547,23044.895393079747,12704950
2015-03-23,22919.908203125,23029.273818272835,22779.295269363498,22841.78990659083,8122900
2015-03-24,23060.529296875,23091.776626545565,22732.432335334095,22732.432335334095,9113150
2015-03-25,23201.13671875,23248.0077020202,22998.029124579123,23232.384040930134,9369050
2015-03-26,22201.220703125,22748.048799261083,22201.220703125,22654.30683992347,21005950
2015-03-27,22201.220703125,22623.059520144263,22107.478743787386,22107.478743787386,16065800
2015-03-30,22310.58984375,22404.331817883405,22060.611246060926,22263.7188566833,8955500
2015-03-31,22513.697265625,22685.557550095422,22341.83698115458,22638.68656342167,9842650
2015-04-01,22232.474609375,22451.205912629568,22185.60361582045,22451.205912629568,7266050
2015-04-02,22404.33203125,22498.07400627615,22232.471743702055,22404.33203125,6903400
2015-04-03,22404.33203125,22498.07400627615,22185.600756188982,22404.33203125,6270150
2015-04-06,22966.779296875,23279.252484587585,22419.951218377977,22544.94049346301,10582600
2015-04-07,22841.791015625,23201.13519712936,22841.791015625,23091.76957667151,9526050
2015-04-08,23107.39453125,23201.136496894014,22810.54497337728,22966.781582783973,7773400
2015-04-09,23169.892578125,23263.634557537505,22966.784956064563,22966.784956064563,9107550
2015-04-10,23279.255859375,23341.75050597735,23091.771919567953,23123.019242869126,9960100
2015-04-13,23107.39453125,23294.878462538032,22935.534260902637,23107.39453125,10293300
2015-04-14,23029.275390625,23201.135654734142,22888.662447262977,23201.135654734142,9429750
2015-04-15,22591.814453125,22966.782327865665,22294.964885621976,22810.545713390387,13551050
2015-04-16,23076.150390625,23076.150390625,22607.44049778901,22841.795444207008,10762350
2015-04-17,22654.30859375,23091.771104525862,22607.437610452587,23076.147443426726,10172300
2015-04-20,22341.833984375,22623.059866695807,22232.468363472468,22591.812546437937,12394900
2015-04-21,22560.56640625,22576.190067196156,22185.598543542244,22201.2222044884,11852650
2015-04-22,22826.169921875,23013.653863738447,22435.578376326146,22560.56767090178,12655550
2015-04-23,22669.93359375,22966.78317216575,22498.073311509306,22966.78317216575,9245150
2015-04-24,22029.369140625,22732.43411319814,21873.13248005319,22638.692116855054,19089900
2015-04-27,21795.009765625,22044.988372255826,21482.53650733647,22029.3647093414,16517150
2015-04-28,21341.92578125,21873.130376098095,21232.560129369507,21716.893730554537,15697300
2015-04-29,21638.77734375,21779.390337319495,21310.680358754515,21357.551356611013,10895650
2015-04-30,22029.369140625,22154.358469082446,21545.035492852396,21638.77748919548,18352850
2015-05-04,21873.125,22232.46919642857,21826.254017857143,21982.490625,8283700
2015-05-06,21279.423828125,21732.50994487656,21185.681872935023,21716.886285678233,13270500
2015-05-07,21404.4140625,21482.532361998175,21154.43550410584,21279.42478330292,10257400
2015-05-08,20904.4609375,21404.4181497571,20904.4609375,21341.92349822496,9488100
2015-05-11,20873.2109375,21248.178798652694,20873.2109375,21248.178798652694,9640450
2015-05-12,20795.09375,21138.814307851237,20685.728117956423,21013.82501408715,10633200
2015-05-13,20826.34375,21076.322369654914,20716.978103900976,21076.322369654914,9877250
2015-05-14,20935.708984375,20982.579974638527,20748.225023320894,20951.332647796175,8488500
2015-05-15,20716.9765625,21185.68643947964,20638.858249670062,21170.06277691365,8922350
2015-05-18,20623.228515625,20857.58338512074,20451.368277994792,20857.58338512074,9626850
2015-05-19,20904.4609375,21170.063206511582,20420.127388125933,20638.858668488414,8680900
2015-05-20,21341.92578125,21404.420439467423,20951.334167391105,21076.323483825952,10291450
2015-05-21,21123.19140625,21435.664651904586,20998.202107988163,21420.040989621855,7210600
2015-05-22,21091.9453125,21138.81630208333,20857.59036458333,21138.81630208333,8195800
2015-05-26,21279.423828125,21388.78944251331,20873.20868896843,21341.91846491832,10034150
2015-05-27,20529.48828125,21341.918563308598,20513.864621979643,21248.17660768645,17265450
2015-05-28,20451.37109375,20638.85501515947,20326.381812810352,20576.360374689648,15048150
2015-05-29,20420.126953125,20638.858228827947,20263.890327622896,20623.234566277737,17380750
2015-06-01,20170.146484375,20326.383095408113,20123.275501065065,20310.7594343048,10921950
2015-06-02,20357.626953125,20357.626953125,20123.272076458175,20310.755977791636,8757550
2015-06-03,19888.923828125,20560.741365131576,19763.934518914473,20357.633737664473,11769400
2015-06-04,20888.8359375,20951.33058503179,20388.878757245697,20545.115376075166,19411950
2015-06-05,20951.328125,21170.0593656786,20623.231263982103,20701.34956422446,9828150
2015-06-08,20529.48828125,21045.069037171805,20513.864621979643,21013.821718631087,10118950
2015-06-09,20029.5390625,20467.001694130264,19810.807746684866,20310.7650399766,13735250
2015-06-10,19717.060546875,20217.017708126983,19717.060546875,20029.53377265749,12501700
2015-06-11,19638.9453125,19904.54759596261,19576.45065756762,19732.68729489857,15314050
2015-06-12,19951.41796875,20107.654601238253,19748.31034651527,19967.041631998825,11741500
2015-06-15,19842.048828125,19904.543470103345,19607.6939207062,19607.6939207062,8067800
2015-06-16,19607.693359375,19904.542900273904,19451.45675890189,19842.048260084663,12767600
2015-06-17,19592.072265625,19779.5562107506,19373.340996311803,19529.5776172498,9452300
2015-06-18,19763.935546875,19982.66684937006,19545.20424437994,19670.193560091404,8247600
2015-06-19,19779.552734375,19967.03664654917,19685.810778287916,19779.552734375,7094750
2015-06-22,20013.912109375,20248.26705210773,19935.793795130758,20170.148737863485,6370900
2015-06-23,20638.853515625,20748.219128501136,20170.143746155845,20451.36960783734,10159000
2015-06-24,20342.005859375,20482.6188031034,20170.14559481807,20310.758538546466,10198000
2015-06-25,19826.42578125,20357.6302545065,19826.42578125,20154.52266179078,10695800
2015-06-26,19967.041015625,20154.524968823356,19560.825783695225,19560.825783695225,10347500
2015-06-29,20029.587890625,20092.131490595726,19638.690390807962,19841.95709071282,11519950
2015-06-30,19826.318359375,20092.12862129091,19795.04656385548,19951.405541453074,9870350
2015-07-01,20248.484375,20357.93564189189,19685.59214527027,19826.315202702703,8324900
2015-07-02,20311.03125,20389.210739030023,20092.128680715938,20107.76457852194,8223000
2015-07-03,19826.318359375,20232.851701128744,19810.68246161524,20123.40041681043,7130200
2015-07-06,19232.158203125,19701.23523246951,19122.706896277945,19591.783925622458,10099950
2015-07-07,19388.517578125,19685.599702305946,19075.79955267137,19075.79955267137,12478250
2015-07-08,19372.87890625,19560.509694688255,19263.42761299435,19388.514805286522,11780950
2015-07-09,19779.41015625,19779.41015625,19169.610159337946,19232.153748764824,14030500
2015-07-10,19685.599609375,19795.050917767076,19513.60469618745,19654.327806977264,9573400
2015-07-13,19795.041015625,19888.856375888627,19466.687254702312,19544.866721588667,7672050
2015-07-14,19153.970703125,19857.58595344388,19091.427125318878,19779.406481186223,19989700
2015-07-15,19310.33203125,19357.239720394737,19138.33717105263,19153.97306743421,8370650
2015-07-16,20045.220703125,20123.400191046705,19122.70274564889,19122.70274564889,11173450
2015-07-17,20404.841796875,20498.657161458334,19982.67265625,20326.66232638889,14861650
2015-07-20,19935.765625,20389.20656862745,19904.493835784313,20185.93993872549,6446400
2015-07-21,19748.138671875,19967.041238309084,19497.964310236042,19935.769443104215,9702750
2015-07-22,19591.775390625,19701.226649790504,19310.329295627995,19451.052343126496,13416150
2015-07-23,19294.701171875,19591.783280680207,19294.701171875,19451.06017650932,10448250
2015-07-24,19216.513671875,19357.23671747864,19138.334202095197,19185.241883963077,9829200
2015-07-27,19232.158203125,19497.968519753555,19200.886401168696,19216.52230214685,12152000
2015-07-28,19232.158203125,19560.512123666158,19060.163292365345,19138.342797256097,13381350
2015-07-29,19748.138671875,19935.769443104215,19247.78994859709,19544.872003043347,13734450
2015-07-30,18997.61328125,19701.228587962964,18997.61328125,19669.9567965535,15419600
2015-07-31,18528.5390625,19107.067286392405,18372.18008306962,19075.79549050633,19579450
2015-08-03,18372.1796875,18512.902765957446,18231.45660904255,18512.902765957446,9844550
2015-08-04,18481.626953125,18559.80642416191,18293.996222636422,18372.17569367333,12844350
2015-08-05,18121.998046875,18481.623547373816,18106.362155548966,18481.623547373816,12802500
2015-08-06,17434.02734375,18075.099201233184,17434.02734375,18059.46330227018,20199050
2015-08-07,17762.375,17778.010893485916,17434.021236795776,17512.200704225354,13787100
2015-08-10,17840.55859375,17856.194490852322,17668.56372562445,17824.922696647678,5722500
2015-08-11,18090.728515625,18434.718167607498,17950.005476177615,17996.91315599341,11664300
2015-08-12,18043.8203125,18200.179240684578,17824.917813041597,17981.27674122617,11154000
2015-08-13,17824.91796875,18028.18457716557,17793.64618283991,18028.18457716557,7520550
2015-08-14,17824.91796875,17824.91796875,17824.91796875,17824.91796875,0
2015-08-17,17262.02734375,17840.555434074955,17262.02734375,17824.919539741848,11360850
2015-08-18,17684.19921875,17840.55818620137,17465.29666431808,17480.93256106322,11583600
2015-08-19,18043.8203125,18387.809954506065,17840.553705860053,18278.358704776863,20070750
2015-08-20,17809.28125,18309.629801360843,17668.55821992976,18184.54266352063,10805950
2015-08-21,17215.123046875,17637.292276907356,17136.94355983197,17183.851252057786,20442550
2015-08-24,16871.1328125,17434.025102815107,16151.88155265292,17011.855885078778,22429600
2015-08-25,16871.1328125,17308.937927189527,16683.502049061633,16871.1328125,19625950
2015-08-26,16683.494140625,16792.94536741448,16417.684018421976,16699.130030166354,27947600
2015-08-27,16683.494140625,16980.576041910732,16620.950582459584,16918.032483745315,24769400
2015-08-28,16902.40234375,16980.581818050417,16777.315184869334,16980.581818050417,23111150
2015-08-31,17027.486328125,17027.486328125,16448.95832615932,16746.040273114668,20415450
2015-09-01,16964.953125,17168.219844470044,16902.409519009216,17027.496730990784,12018600
2015-09-02,17043.126953125,17121.306434561353,16652.229545943235,16714.77313109232,15634150
2015-09-03,17543.474609375,17590.38229549632,17090.03364353554,17230.756701899507,15200350
2015-09-04,17652.92578125,17887.46421058459,17480.9309330713,17543.47451422719,12570650
2015-09-07,17387.119140625,17652.929415256855,17277.667851070706,17652.929415256855,9590250
2015-09-08,17684.19921875,17762.378702475686,17293.301800121575,17402.753077337533,9116500
2015-09-09,17934.375,17934.375,17762.380122057544,17918.73910200523,12968800
2015-09-10,17731.107421875,17809.2869078621,17480.93306671627,17668.563833085318,18128400
2015-09-11,17434.02734375,17715.473525084082,17434.02734375,17606.02223234305,10208350
2015-09-14,17574.75390625,17574.75390625,17355.851277524467,17512.210298042704,8353650
2015-09-15,17559.1171875,17637.296694122884,17402.75817425423,17418.394075578806,11647800
2015-09-16,18012.55859375,18090.73810153537,17527.845645480684,17527.845645480684,17188150
2015-09-17,18090.728515625,18090.728515625,17887.461903089887,18028.184942537275,13698000
2015-09-18,18606.71484375,18637.98663340336,17746.74062828256,17903.099576549368,21813500
2015-09-21,17981.27734375,18340.902890625002,17981.27734375,18184.543957201087,10267950
2015-09-22,17903.1015625,17981.281045305677,17668.563114082972,17871.82976937773,12533750
2015-09-23,17684.19921875,17887.46587643678,17590.38383827918,17887.46587643678,9882450
2015-09-24,17606.017578125,17746.740631591365,17590.381683295403,17606.017578125,6636050
2015-09-25,17387.119140625,17590.38582122583,17340.21144510173,17512.20632868705,10458000
2015-09-30,17731.107421875,17731.107421875,17043.12794518849,17199.486917162696,22946800
2015-10-01,17731.107421875,17903.102291046627,17527.84075830853,17824.922805059523,12052050
2015-10-02,17496.568359375,17715.4709125754,17387.1170827748,17387.1170827748,13715100
2015-10-05,17434.02734375,17684.201727158073,17434.02734375,17496.570939602017,12096750
2015-10-06,17996.912109375,18059.455678825478,17621.650692672134,17668.55836975999,19149350
2015-10-07,19560.509765625,19576.145664718228,18544.17632456535,18731.807113684055,39975100
2015-10-08,19857.5859375,19998.30898745079,19544.868048720473,19544.868048720473,28533850
2015-10-12,19701.23046875,19748.13816034226,19497.96380518353,19701.23046875,18948700
2015-10-13,19576.142578125,19888.860510682905,19513.598991613417,19701.229751148163,9900000
2015-10-14,19607.4140625,19701.229440789473,19341.603824013157,19513.598684210527,8752550
2015-10-15,19841.953125,20045.21978427896,19435.41980644208,19451.055703309692,12425150
2015-10-16,19779.41015625,19841.953745676878,19685.594772109685,19779.41015625,7198400
2015-10-19,19638.6875,19779.410579219744,19529.236216162422,19654.32339769108,5853500
2015-10-20,19795.041015625,19904.4922692659,19638.68208185229,19701.225655361377,7517350
2015-10-21,19857.5859375,20045.216670767717,19685.591098671262,19779.40646530512,6978350
2015-10-22,20013.947265625,20248.485710144043,19841.952406311037,20013.947265625,11533650
2015-10-23,20154.671875,20326.666747478666,19982.677002521334,20326.666747478666,13153550
2015-10-26,20201.576171875,20295.391541094235,19888.858274477556,20295.391541094235,7608250
2015-10-27,20295.39453125,20311.030428423535,20029.584279299885,20045.22017647342,6612050
2015-10-28,20451.748046875,20451.748046875,20185.937865837634,20232.845544844226,13565150
2015-10-29,20717.560546875,21765.165495283018,20701.92465212264,20795.740020636793,31523550
2015-10-30,21452.447265625,21733.893366777513,20967.734535862335,21030.278113896227,25469250
2015-11-02,21624.451171875,21780.810182517624,21483.728062296635,21655.72297400352,19327300
2015-11-03,21139.734375,21593.17542298447,21108.462578587278,21593.17542298447,15092000
2015-11-04,20795.73828125,21280.450978031015,20733.194707471805,21139.727937030075,14053500
2015-11-05,20983.376953125,21171.007745552346,20795.74616069765,20795.74616069765,8652100
2015-11-06,20920.830078125,21077.18904731876,20795.74290276999,20999.00956272188,8216100
2015-11-09,21014.642578125,21014.642578125,20655.016998291016,20920.827209472656,9283050
2015-11-10,20655.013671875,20967.731517020722,20545.562426073997,20889.55205573429,9877550
2015-11-11,20842.654296875,21030.285093245966,20655.02350050403,20655.02350050403,7022450
2015-11-12,20592.478515625,20858.288792592066,20592.478515625,20842.652893946946,7870850
2015-11-13,20326.66796875,20592.4782421875,20326.66796875,20592.4782421875,8883850
2015-11-16,19748.138671875,20185.94380474317,19748.138671875,20185.94380474317,13785250
2015-11-17,19857.5859375,20170.303826279527,19857.5859375,19935.765409694883,9309200
2015-11-18,20029.587890625,20170.310990559134,19888.864790690866,19888.864790690866,8386750
2015-11-19,20154.671875,20170.30777249806,19873.22572003491,20170.30777249806,9642500
2015-11-20,20092.125,20264.119844357974,19982.67373540856,20154.668579766538,8436000
2015-11-23,20045.220703125,20357.93865481182,20029.58480554066,20092.128395878022,9941000
2015-11-24,20311.03125,20404.846636836028,20045.220987297922,20045.220987297922,7978000
2015-11-25,20311.03125,20483.02612586605,20311.03125,20326.667147806005,7131350
2015-11-26,20873.921875,20952.101357677904,20311.029599719102,20311.029599719102,9290000
2015-11-27,20748.841796875,21092.831638270065,20748.841796875,21030.28803074369,8492700
2015-11-30,20076.4921875,20717.56397853388,20076.4921875,20717.56397853388,26700300
2015-12-01,20655.013671875,20670.649564132284,20139.029227384555,20232.84458092827,12605650
2015-12-02,20326.66796875,20670.657734375,20232.852578125,20655.0218359375,11481400
2015-12-03,20170.306640625,20279.757916969476,20107.763054142444,20248.4861237282,8334750
2015-12-04,19841.953125,20013.947990543737,19810.681331264776,19935.768506205673,9635550
2015-12-07,19732.5,19935.766640253565,19732.5,19841.95126782884,9805350
2015-12-08,19732.5,19888.858954041203,19732.5,19732.5,6916100
2015-12-09,19748.138671875,19935.769443104215,19732.502774272565,19732.502774272565,9090600
2015-12-10,20060.8515625,20217.210499074434,19748.13368935113,19748.13368935113,15193350
2015-12-11,20076.4921875,20248.487058265186,19888.861419392524,20060.85629015771,10336450
2015-12-14,19716.869140625,19904.499933398594,19623.053744238205,19904.499933398594,11140050
2015-12-15,19967.04296875,20013.950665622553,19701.2326864722,19716.86858542972,8774700
2015-12-16,20311.03125,20483.02612586605,19982.677396073905,19982.677396073905,10398100
2015-12-17,20170.306640625,20451.752779796512,19935.76819131541,20342.301503452036,8733850
2015-12-18,19982.67578125,20139.03474667449,19763.77322965571,19779.40912619816,8418450
2015-12-21,20013.947265625,20092.126747131348,19716.86523590088,19982.67547302246,8023300
2015-12-22,20201.576171875,20201.576171875,19810.678800128193,20013.945433436533,10309600
2015-12-23,20248.484375,20311.02795608108,20045.217736486487,20201.57668918919,10357400
2015-12-24,20092.125,20326.663424124512,20092.125,20248.483949416343,7807550
2015-12-28,19795.041015625,20154.66656330223,19795.041015625,20092.122989793148,11361500
2015-12-29,19922.140625,20112.78311901914,19715.611256479267,20096.896244517546,11647200
